thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0255587100982666,0.05232572555541992,0.05232572555541992,0.05232572555541992,0.025014877319335938,63.449565172195435,1,[63.395954608917236],[63.39596676826477],0,,,[-68.0],[-506.0],[1],[0],[0],[63.423271894454956],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.449856758117676,63.449891328811646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.449915170669556,63.463401317596436,65.46649050712585,65.44973802566528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,65.46649050712585,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4503402709961,65.46649050712585,65.46649050712585,66.94953966140747,70.8179247379303,space,3.8549633026123047,None,70.8180079460144,70.83301997184753,70.83301997184753,72.33287858963013,77.43379497528076,space,5.08808159828186,None,77.43388271331787,77.45546698570251,77.45546698570251,77.45546698570251,77.45546698570251,77.45546698570251,77.45546698570251,77.45546698570251,77.45546698570251,77.45546698570251,78.93315815925598,81.15112709999084,space,2.200744152069092,None,81.15121865272522,81.1664788722992,81.1664788722992,81.1664788722992,82.6663076877594,89.55052781105042,space,6.867247104644775,None,89.55061483383179,89.56620573997498,89.56620573997498,91.06610918045044,92.05049014091492,space,0.9703781604766846,None,92.05060362815857,92.0661072731018,92.0661072731018,93.11706972122192,space,1.043154239654541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
0,0,0,critical,dhw,35.0,2.1,upper,127.0,127.0,200.0,125.0,125.0,200.0,3,4.827988624572754,None,,,,,0,0,0,0,0,0,0,25,93.17632269859314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,200.0,125.0,125.0,200.0,2.1,2.11,-222,280,0,270,258,-266,93.16258072853088,93.1626284122467,93.1646146774292,93.17632269859314,93.32302451133728,93.32302451133728,93.32302451133728,93.32302451133728,93.32302451133728,93.32302451133728,93.32302451133728,98.01755094528198,3,4.827988624572754,None,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
1,1,0,critical,hwd,35.0,2.1,lower,133.0,57.0,57.0,133.0,70.0,70.0,2,5.588038682937622,None,,,,,0,0,0,0,0,1,1,16,98.03271317481995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,70.0,70.0,2.1,2.12,-191,-252,0,-282,198,286,98.01834487915039,98.01838374137878,98.02071142196655,98.03271317481995,98.18301391601562,98.18301391601562,98.18301391601562,98.18301391601562,98.18301391601562,98.18301391601562,98.18301391601562,103.63390040397644,2,5.588038682937622,None,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
2,2,0,critical,dhw,35.0,4.0,lower,70.0,70.0,133.0,57.0,57.0,133.0,3,4.317075729370117,None,,,,,0,0,0,0,0,2,2,52,103.6491949558258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,133.0,57.0,57.0,133.0,4.0,4.2,-160,8,0,-253,191,4,103.63466811180115,103.63470840454102,103.63727569580078,103.6491949558258,103.79935431480408,103.79935431480408,103.79935431480408,103.79935431480408,103.79935431480408,103.79935431480408,103.79935431480408,107.98372960090637,3,4.317075729370117,None,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
3,3,0,critical,hwd,35.0,3.0,upper,200.0,125.0,125.0,200.0,127.0,127.0,2,2.54195499420166,None,,,,,0,0,0,0,0,3,3,99,107.99920868873596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,127.0,127.0,3.0,3.1,-258,282,0,-1,260,-263,107.98455762863159,107.98459792137146,107.9870867729187,107.99920868873596,108.1495714187622,108.1495714187622,108.1495714187622,108.1495714187622,108.1495714187622,108.1495714187622,108.1495714187622,110.55068063735962,2,2.54195499420166,None,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
4,4,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,1.3180618286132812,None,,,,,0,0,0,0,0,4,4,139,110.56622791290283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.633521810667,195.36730195031498,117.51044771071165,159.4583177388599,168.51751800550545,71.4582720593841,2.2,2.21,-273,-271,0,251,211,262,110.55157542228699,110.55161595344543,110.55422139167786,110.56622791290283,110.71682214736938,110.71682214736938,110.71682214736938,110.71682214736938,110.71682214736938,110.71682214736938,110.71682214736938,111.90058755874634,1,1.3180618286132812,None,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
5,5,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,1.8502614498138428,None,,,,,0,0,0,0,0,5,5,189,111.91595339775085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.66382951710667,69.88810527057616,105.22533593126875,105.22533593126875,62.54154508886887,92.52197012324768,3.0,3.2,-184,-283,0,-6,195,268,111.90155243873596,111.9015941619873,111.90458512306213,111.91595339775085,112.06609916687012,112.06609916687012,112.06609916687012,112.06609916687012,112.06609916687012,112.06609916687012,112.06609916687012,113.78376984596252,2,1.8502614498138428,None,,,,,,,,,,,,,,,,,,191,5,2025-03-05_11h04.53.946,comp,2024.2.4,60.10667660251358,2025-03-05 11h05.04.158815 -0500,
