thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013840436935424805,0.03337550163269043,0.03337550163269043,0.03337550163269043,0.01365804672241211,21.174333095550537,1,[21.138590097427368],[21.13861393928528],0,,,[-96.0],[-508.0],[1],[0],[0],[21.160105228424072],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.174822330474854,21.17488694190979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.174930334091187,21.18813467025757,23.17578911781311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,23.192843675613403,,,,,,,,,,,,,,,,,,,,,,,,,,23.17670178413391,23.192843675613403,23.192843675613403,24.679239988327026,27.864004135131836,space,3.1709325313568115,None,27.864176511764526,27.87959361076355,27.87959361076355,29.37850856781006,33.280911922454834,space,3.8967084884643555,None,33.28107023239136,33.31121635437012,33.31121635437012,33.31121635437012,33.31121635437012,33.31121635437012,33.31121635437012,33.31121635437012,33.31121635437012,33.31121635437012,34.7859845161438,38.486250162124634,space,3.688246726989746,None,38.486412048339844,38.503742694854736,38.503742694854736,38.503742694854736,40.00112009048462,45.7361843585968,space,5.720931529998779,None,45.7363486289978,45.751694202423096,45.751694202423096,47.235291957855225,48.98750972747803,space,1.7349708080291748,None,48.98770618438721,49.00286865234375,49.00286865234375,50.954540967941284,space,1.943678379058838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
0,0,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,2.360544443130493,None,,,,,0,0,0,0,0,0,0,151,51.03358817100525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.39795138809717,111.69145466182172,161.44534663203672,89.87104256758823,127.91529049943476,198.4092901645714,3.0,3.2,-197,-269,0,-19,240,258,51.017271995544434,51.017306089401245,51.01856541633606,51.03358817100525,51.184507846832275,51.184507846832275,51.184507846832275,51.184507846832275,51.184507846832275,51.184507846832275,51.184507846832275,53.39921450614929,3,2.360544443130493,None,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
1,1,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,2.4010062217712402,None,,,,,0,0,0,0,0,1,1,133,53.41747260093689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.00532862891646,149.91049193636007,149.98768488131122,114.06826531059119,152.0992066134101,106.60679804204777,4.0,4.1,-228,-271,0,-7,206,-267,53.40097975730896,53.40106248855591,53.40402436256409,53.41747260093689,53.55518984794617,53.55518984794617,53.55518984794617,53.55518984794617,53.55518984794617,53.55518984794617,53.55518984794617,55.822211027145386,1,2.4010062217712402,None,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
2,2,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,10.7705557346344,None,,,,,0,0,0,0,0,2,2,208,55.839962005615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.124841374542235,57.00034454160872,57.69656434468854,58.30046515649329,58.8217196341999,58.8217196341999,3.0,3.1,-154,273,0,-14,155,-285,55.82394337654114,55.82401990890503,55.826887130737305,55.839962005615234,55.990066051483154,55.990066051483154,55.990066051483154,55.990066051483154,55.990066051483154,55.990066051483154,55.990066051483154,66.61608576774597,2,10.7705557346344,None,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
3,3,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,1.2178077697753906,None,,,,,0,0,0,0,0,3,3,141,66.63222694396973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.81901501920993,125.82955015787745,75.57040325365567,62.28506121302205,126.09932568718446,83.59082692981295,1.0,1.2,-190,-12,0,0,169,17,66.61782550811768,66.61796140670776,66.62127685546875,66.63222694396973,66.77602505683899,66.77602505683899,66.77602505683899,66.77602505683899,66.77602505683899,66.77602505683899,66.77602505683899,67.85981059074402,1,1.2178077697753906,None,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
4,4,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,1.0392959117889404,None,,,,,0,0,0,0,0,4,4,170,67.87477588653564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.74585127498683,97.84263582307071,119.78728478910806,119.78728478910806,115.06113840564038,87.49109374002386,4.0,4.1,-205,-276,0,1,200,-279,67.8616898059845,67.86177015304565,67.86496806144714,67.87477588653564,68.02676820755005,68.02676820755005,68.02676820755005,68.02676820755005,68.02676820755005,68.02676820755005,68.02676820755005,68.92841720581055,2,1.0392959117889404,None,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
5,5,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,14.25729775428772,None,,,,,0,0,0,0,0,5,5,130,68.94464015960693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.90511190150445,87.38983303601651,124.60919164942436,107.67286514658053,182.57791748037664,61.53636214889619,2.1,2.12,-194,-285,0,-268,181,253,68.93039083480835,68.93046808242798,68.93436813354492,68.94464015960693,69.0940203666687,69.0940203666687,69.0940203666687,69.0940203666687,69.0940203666687,69.0940203666687,69.0940203666687,83.21371459960938,3,14.25729775428772,None,,,,,,,,,,,,,,,,,,235,2,2025-03-12_11h28.17.226,comp,2024.2.4,57.68633232841142,2025-03-12 11h28.46.035272 -0400,
